fun_score,id_suggest,noun,adjective,context,shatter
44,limited_toothpick_dispenser,toothpick dispenser,limited,with a photo,maybe
44,limited_training_dummy,training dummy,limited,from a fire sale,maybe
44,limited_trombone_slide,trombone slide,limited,with a photo,maybe
44,limited_trunk_travel,trunk travel,limited,in a trash bag,maybe
44,limited_vr_headset_dusty,VR headset dusty,limited,won at carnival,maybe
44,plastic_agility_tunnel,agility tunnel,plastic,with no power cord,maybe
44,plastic_blood_pressure_cuff,blood pressure cuff,plastic,from a fire sale,maybe
44,plastic_car_seat_expired,car seat expired,plastic,from a fire sale,maybe
44,plastic_catnip_pillow,catnip pillow,plastic,smelling of smoke,maybe
44,plastic_confetti_cannon,confetti cannon,plastic,wrapped in newspaper,maybe
44,plastic_embosser_seal,embosser seal,plastic,with the wrong remote,maybe
44,plastic_mortar_pestle,mortar pestle,plastic,with the wrong remote,maybe
44,plastic_plunger_deluxe,plunger deluxe,plastic,won at carnival,maybe
44,plastic_rubber_stamp_set,rubber stamp set,plastic,labeled MOM,maybe
44,plastic_seam_ripper_jar,seam ripper jar,plastic,zip-tied,maybe
44,plastic_yo_yo_collection,yo-yo collection,plastic,with a note,maybe
44,rusty_addressograph,addressograph,rusty,wrapped in newspaper,maybe
44,rusty_bidet_attachment,bidet attachment,rusty,with the wrong remote,maybe
44,rusty_brine_shrimp_hatchery,brine shrimp hatchery,rusty,never opened,maybe
44,rusty_buddha_fat,buddha fat,rusty,in a trash bag,maybe
44,rusty_changing_table,changing table,rusty,with a dead battery,maybe
44,rusty_clown_nose_jar,clown nose jar,rusty,with a photo,maybe
44,rusty_diploma_blank,diploma blank,rusty,smelling of perfume,maybe
44,rusty_disco_ball_mini,disco ball mini,rusty,never opened,maybe
44,rusty_hand_truck,hand truck,rusty,never opened,maybe
44,rusty_hat_box_tower,hat box tower,rusty,with no power cord,maybe
44,rusty_knee_pads,knee pads,rusty,with mouse droppings,maybe
44,rusty_matchbook_collection,matchbook collection,rusty,opened once,maybe
44,rusty_pool_noodle_bin,pool noodle bin,rusty,with a photo,maybe
44,rusty_sandcastle_mold,sandcastle mold,rusty,full of rice,maybe
44,rusty_sandwich_press,sandwich press,rusty,won at carnival,maybe
44,rusty_snake_skin_shed,snake skin shed,rusty,full of coins,maybe
44,rusty_weave_poles,weave poles,rusty,with a photo,maybe
44,school_booster_seat,booster seat,school,labeled DO NOT SELL,maybe
44,school_card_shuffler,card shuffler,school,full of coins,maybe
44,school_cheese_board,cheese board,school,with a receipt,maybe
44,school_gag_teeth,gag teeth,school,full of rice,maybe
44,school_hockey_puck_signed,hockey puck signed,school,from a fire sale,maybe
44,school_hot_plate,hot plate,school,smelling of smoke,maybe
44,school_kaleidoscope,kaleidoscope,school,in a trash bag,maybe
44,school_key_cabinet,key cabinet,school,with a photo,maybe
44,school_medal_box,medal box,school,full of rice,maybe
44,school_motion_sensor,motion sensor,school,taped shut,maybe
44,school_parrot_perch,parrot perch,school,with mouse droppings,maybe
44,school_pumice_stone,pumice stone,school,from a fire sale,maybe
44,school_shin_guards,shin guards,school,with a receipt,maybe
44,school_shoe_polish_kit,shoe polish kit,school,with the wrong remote,maybe
44,school_squeaky_toy_flat,squeaky toy flat,school,full of coins,maybe
44,school_stretcher_fold,stretcher fold,school,zip-tied,maybe
44,school_veil_boxed,veil boxed,school,with no power cord,maybe
44,signed_baby_carrier,baby carrier,signed,full of sand,maybe
44,signed_bo_staff,bo staff,signed,zip-tied,maybe
44,signed_bullet_belt_dummy,bullet belt dummy,signed,with instructions missing page 2,maybe
44,signed_flintlock_replica,flintlock replica,signed,opened once,maybe
44,signed_flute_school,flute school,signed,labeled FREE,maybe
44,signed_garden_gnome_army,garden gnome army,signed,with no power cord,maybe
44,signed_glucose_meter,glucose meter,signed,with the wrong remote,maybe
44,signed_jigsaw,jigsaw,signed,never opened,maybe
44,signed_jump_rope_weighted,jump rope weighted,signed,padlocked,maybe
44,signed_makeup_case,makeup case,signed,padlocked,maybe
44,signed_meditation_cushion,meditation cushion,signed,with a photo,maybe
44,signed_otoscope,otoscope,signed,with no power cord,maybe
44,signed_police_scanner,police scanner,signed,with mouse droppings,maybe
44,signed_printer_carcass,printer carcass,signed,labeled DO NOT SELL,maybe
44,signed_scale_weighing_pets,scale weighing pets,signed,with a note,maybe
44,signed_sneezing_powder,sneezing powder,signed,labeled MOM,maybe
44,signed_spigot_key,spigot key,signed,with the wrong remote,maybe
44,signed_survival_kit,survival kit,signed,zip-tied,maybe
44,signed_tow_strap,tow strap,signed,taped shut,maybe
44,signed_veil_boxed,veil boxed,signed,full of coins,maybe
44,signed_waterproof_radio,waterproof radio,signed,labeled MOM,maybe
43,burnt_balloon_animal_kit,balloon animal kit,burnt,with a dead battery,maybe
43,burnt_blackjack_table_toy,blackjack table toy,burnt,padlocked,maybe
43,burnt_blacklight,blacklight,burnt,full of coins,maybe
43,burnt_bunsen_burner,bunsen burner,burnt,with a photo,maybe
43,burnt_cb_radio,CB radio,burnt,with the wrong remote,maybe
43,burnt_chess_set_ivory_fake,chess set ivory fake,burnt,full of sand,maybe
43,burnt_clarinet,clarinet,burnt,smelling of perfume,maybe
43,burnt_coolers_full_of_sand,coolers full of sand,burnt,smelling of smoke,maybe
43,burnt_dice_casino,dice casino,burnt,smelling of smoke,maybe
43,burnt_embroidery_hoop,embroidery hoop,burnt,with instructions missing page 2,maybe
43,burnt_hamster_ball,hamster ball,burnt,with a receipt,maybe
43,burnt_itching_powder,itching powder,burnt,labeled DO NOT SELL,maybe
43,burnt_kazoo_set,kazoo set,burnt,with no power cord,maybe
43,burnt_magnetic_letters,magnetic letters,burnt,with instructions missing page 2,maybe
43,burnt_moose_plaque,moose plaque,burnt,labeled MOM,maybe
43,burnt_raclette_grill,raclette grill,burnt,from a fire sale,maybe
43,burnt_ring_light,ring light,burnt,full of sand,maybe
43,burnt_roomba_shell,roomba shell,burnt,with the wrong remote,maybe
43,burnt_ship_clock,ship clock,burnt,smelling of perfume,maybe
43,burnt_slot_machine_bank,slot machine bank,burnt,with a photo,maybe
43,burnt_softbox_stand,softbox stand,burnt,with mouse droppings,maybe
43,burnt_sound_machine,sound machine,burnt,zip-tied,maybe
43,burnt_toilet_auger,toilet auger,burnt,with a note,maybe
43,burnt_walker_banned,walker banned,burnt,full of rice,maybe
43,dedicated_abacus,abacus,dedicated,opened once,maybe
43,dedicated_badge_replica,badge replica,dedicated,full of rice,maybe
43,dedicated_beach_umbrella,beach umbrella,dedicated,from a fire sale,maybe
43,dedicated_exersaucer,exersaucer,dedicated,with instructions missing page 2,maybe
43,dedicated_gate_remote,gate remote,dedicated,from a flood,maybe
43,dedicated_heat_rock,heat rock,dedicated,never opened,maybe
43,dedicated_ink_stone,ink stone,dedicated,labeled FREE,maybe
43,dedicated_juicer,juicer,dedicated,labeled MOM,maybe
43,dedicated_pa_speaker,PA speaker,dedicated,with mouse droppings,maybe
43,dedicated_pendulum_kit,pendulum kit,dedicated,with instructions missing page 2,maybe
43,dedicated_pet_id_tag_engraver,pet ID tag engraver,dedicated,with a photo,maybe
43,dedicated_pipe_rack,pipe rack,dedicated,with a photo,maybe
43,dedicated_place_card_holder,place card holder,dedicated,full of rice,maybe
43,dedicated_pressure_cooker,pressure cooker,dedicated,labeled MOM,maybe
43,dedicated_rc_helicopter,RC helicopter,dedicated,full of coins,maybe
43,dedicated_red_light_panel,red light panel,dedicated,never opened,maybe
43,dedicated_robot_vacuum_dead,robot vacuum dead,dedicated,labeled FREE,maybe
43,dedicated_saxophone_dented,saxophone dented,dedicated,labeled MOM,maybe
43,dedicated_snorkel_set,snorkel set,dedicated,labeled MOM,maybe
43,dedicated_steel_drum,steel drum,dedicated,with mouse droppings,maybe
43,dedicated_tambourine,tambourine,dedicated,with a note,maybe
43,dedicated_umbrella_stroller,umbrella stroller,dedicated,with mouse droppings,maybe
43,dedicated_unity_candle,unity candle,dedicated,labeled FREE,maybe
43,dedicated_uv_nail_lamp,UV nail lamp,dedicated,from a flood,yes
43,dedicated_weather_house,weather house,dedicated,opened once,maybe
43,expired_activity_gym,activity gym,expired,won at carnival,maybe
43,expired_baby_shoes_bronze,baby shoes bronze,expired,labeled FREE,maybe
43,expired_badge_replica,badge replica,expired,full of coins,maybe
43,expired_boomerang,boomerang,expired,full of sand,maybe
43,expired_box_fan,box fan,expired,with no power cord,maybe
43,expired_ceiling_fan_blade,ceiling fan blade,expired,with a receipt,maybe
43,expired_citronella_bucket,citronella bucket,expired,smelling of smoke,maybe
43,expired_extension_cord_nest,extension cord nest,expired,full of sand,maybe
43,expired_first_aid_antique,first aid antique,expired,wrapped in newspaper,maybe
43,expired_lantern_railroad,lantern railroad,expired,with a dead battery,maybe
43,expired_lizard_hide,lizard hide,expired,smelling of perfume,maybe
43,expired_metal_detector,metal detector,expired,padlocked,maybe
43,expired_military_uniform,military uniform,expired,full of coins,maybe
43,expired_mres_expired,MREs expired,expired,from a flood,maybe
43,expired_pet_stroller,pet stroller,expired,with a photo,maybe
43,expired_photo_album_mold,photo album mold,expired,wrapped in newspaper,maybe
43,expired_plate_divider_kids,plate divider kids,expired,full of rice,maybe
43,expired_popcorn_machine,popcorn machine,expired,labeled MOM,maybe
43,expired_shaving_brush,shaving brush,expired,smelling of smoke,maybe
43,expired_snake_drain,snake drain,expired,with no power cord,maybe
43,expired_sterilizer,sterilizer,expired,with instructions missing page 2,maybe
43,foreclosure_afghan_granny,afghan granny,foreclosure,labeled MOM,maybe
43,foreclosure_breast_pump,breast pump,foreclosure,with no power cord,maybe
43,foreclosure_bumper_sticker_sheet,bumper sticker sheet,foreclosure,with a photo,maybe
43,foreclosure_cat_tree,cat tree,foreclosure,with a note,maybe
43,foreclosure_electric_toothbrush,electric toothbrush,foreclosure,with instructions missing page 2,maybe
43,foreclosure_eyelash_curler,eyelash curler,foreclosure,with the wrong remote,maybe
43,foreclosure_fake_vomit,fake vomit,foreclosure,opened once,maybe
43,foreclosure_hive_frame,hive frame,foreclosure,won at carnival,maybe
43,foreclosure_ice_bag_rubber,ice bag rubber,foreclosure,from a fire sale,maybe
43,foreclosure_mahjong_set,mahjong set,foreclosure,in a trash bag,maybe
43,foreclosure_marker_bin,marker bin,foreclosure,padlocked,maybe
43,foreclosure_mouthguard_sports,mouthguard sports,foreclosure,full of rice,maybe
43,foreclosure_party_popper_crate,party popper crate,foreclosure,won at carnival,maybe
43,foreclosure_prayer_beads,prayer beads,foreclosure,from a flood,maybe
43,foreclosure_row_machine,row machine,foreclosure,with a photo,maybe
43,foreclosure_signal_mirror,signal mirror,foreclosure,full of coins,maybe
43,foreclosure_smoker_bee,smoker bee,foreclosure,labeled MOM,maybe
43,foreclosure_surge_protector_fried,surge protector fried,foreclosure,never opened,maybe
43,foreclosure_thimble_set,thimble set,foreclosure,smelling of perfume,maybe
43,foreclosure_wind_vane_toy,wind vane toy,foreclosure,full of sand,maybe
43,lab_bocce_ball,bocce ball,lab,with a photo,maybe
43,lab_chocolate_fountain,chocolate fountain,lab,with a receipt,maybe
43,lab_clarinet,clarinet,lab,from a flood,maybe
43,lab_cuckoo_nest_empty,cuckoo nest empty,lab,never opened,maybe
43,lab_ferret_hammock,ferret hammock,lab,full of coins,maybe
43,lab_flare_gun_prop,flare gun prop,lab,glued shut,maybe
43,lab_flea_bomb_empty,flea bomb empty,lab,opened once,maybe
43,lab_floppy_box,floppy box,lab,never opened,maybe
43,lab_fondant_kit,fondant kit,lab,smelling of perfume,maybe
43,lab_kazoo_set,kazoo set,lab,smelling of smoke,maybe
43,lab_medical_dummy,medical dummy,lab,with a photo,maybe
43,lab_red_light_panel,red light panel,lab,full of rice,maybe
43,lab_router_wood,router wood,lab,in a trash bag,maybe
43,lab_suitcase_spinner_dead,suitcase spinner dead,lab,with the wrong remote,maybe
43,lab_syringe_prop,syringe prop,lab,with the wrong remote,maybe
43,lab_table_runner,table runner,lab,with instructions missing page 2,maybe
43,lab_tarot_deck,tarot deck,lab,wrapped in newspaper,maybe
43,lab_throw_blanket,throw blanket,lab,taped shut,maybe
43,lab_tower_fan,tower fan,lab,with a photo,maybe
43,limited_cedar_chest,cedar chest,limited,with a note,maybe
43,limited_chalkboard_easel,chalkboard easel,limited,won at carnival,maybe
43,limited_cup_athletic,cup athletic,limited,never opened,maybe
43,limited_deodorant_stone,deodorant stone,limited,with a dead battery,maybe
43,limited_dress_form_adjustable,dress form adjustable,limited,glued shut,maybe
43,limited_hospital_tray,hospital tray,limited,wrapped in newspaper,maybe
43,limited_human_anatomy_model,human anatomy model,limited,labeled FREE,maybe
43,limited_jersey_framed,jersey framed,limited,full of coins,maybe
43,limited_kiln_mini,kiln mini,limited,labeled FREE,maybe
43,limited_litter_genie,litter genie,limited,wrapped in newspaper,maybe
43,limited_meditation_cushion,meditation cushion,limited,labeled DO NOT SELL,maybe
43,limited_menu_diner,menu diner,limited,taped shut,maybe
43,limited_metronome_windup,metronome windup,limited,from a fire sale,maybe
43,limited_palette_knife_set,palette knife set,limited,won at carnival,maybe
43,limited_pet_id_tag_engraver,pet ID tag engraver,limited,full of sand,maybe
43,limited_printer_carcass,printer carcass,limited,zip-tied,maybe
43,limited_refractometer,refractometer,limited,smelling of smoke,maybe
43,limited_sneezing_powder,sneezing powder,limited,wrapped in newspaper,maybe
43,limited_straight_razor,straight razor,limited,with a receipt,maybe
43,limited_stress_ball_face,stress ball face,limited,with mouse droppings,maybe
43,limited_tea_tin_set,tea tin set,limited,never opened,maybe
43,limited_toast_rack,toast rack,limited,with the wrong remote,maybe
43,limited_toothbrush_travel,toothbrush travel,limited,with a dead battery,maybe
43,plastic_abacus_kids,abacus kids,plastic,from a fire sale,maybe
43,plastic_certificate_laminated,certificate laminated,plastic,labeled DO NOT SELL,maybe
43,plastic_crt_green_terminal,CRT green terminal,plastic,full of rice,maybe
43,plastic_dehumidifier_dead,dehumidifier dead,plastic,won at carnival,maybe
43,plastic_fountain_pen,fountain pen,plastic,smelling of perfume,maybe
43,plastic_luggage_strap,luggage strap,plastic,from a fire sale,maybe
43,plastic_pin_cushion_tomato,pin cushion tomato,plastic,won at carnival,maybe
43,plastic_slime_jar,slime jar,plastic,with the wrong remote,maybe
43,plastic_stacking_rings,stacking rings,plastic,smelling of perfume,maybe
43,plastic_survival_kit,survival kit,plastic,labeled DO NOT SELL,maybe
43,plastic_tambourine,tambourine,plastic,smelling of perfume,maybe
43,plastic_toy_chest,toy chest,plastic,with a photo,maybe
43,plastic_whistle_referee,whistle referee,plastic,with a photo,maybe
43,plastic_window_ac_unit,window AC unit,plastic,opened once,maybe
43,rusty_air_fryer,air fryer,rusty,glued shut,maybe
43,rusty_badge_replica,badge replica,rusty,with a dead battery,maybe
43,rusty_bath_bomb_crate,bath bomb crate,rusty,with a photo,maybe
43,rusty_bird_swing,bird swing,rusty,with a photo,maybe
43,rusty_cape_velvet,cape velvet,rusty,zip-tied,maybe
43,rusty_cat_tree,cat tree,rusty,with the wrong remote,maybe
43,rusty_donut_maker,donut maker,rusty,in a trash bag,maybe
43,rusty_hope_chest,hope chest,rusty,full of sand,maybe
43,rusty_incense_skull,incense skull,rusty,in a trash bag,maybe
43,rusty_kitchen_timer,kitchen timer,rusty,smelling of smoke,maybe
43,rusty_manicure_set,manicure set,rusty,from a flood,maybe
43,rusty_origami_paper,origami paper,rusty,with a dead battery,maybe
43,rusty_overhead_projector,overhead projector,rusty,glued shut,maybe
43,rusty_shoe_polish_kit,shoe polish kit,rusty,smelling of perfume,maybe
43,rusty_sock_puppet_kit,sock puppet kit,rusty,full of sand,maybe
43,rusty_soil_tester,soil tester,rusty,smelling of perfume,maybe
43,rusty_tank_model,tank model,rusty,with mouse droppings,maybe
43,rusty_wedding_cake_knife,wedding cake knife,rusty,with a receipt,maybe
43,rusty_wind_vane_toy,wind vane toy,rusty,labeled FREE,maybe
43,rusty_yoga_block,yoga block,rusty,never opened,maybe
43,rusty_zip_drive,ZIP drive,rusty,labeled DO NOT SELL,maybe
43,school_alarm_clock_windup,alarm clock windup,school,smelling of perfume,maybe
43,school_algae_scraper,algae scraper,school,full of rice,maybe
43,school_baseball_cards_shoe_box,baseball cards shoe box,school,smelling of perfume,maybe
43,school_bath_thermometer,bath thermometer,school,with mouse droppings,maybe
43,school_bubble_machine,bubble machine,school,opened once,maybe
43,school_cabinet_speaker,cabinet speaker,school,full of coins,maybe
